i,j
7,1
16,1
17,1
1,2
3,2
4,2
5,2
6,2
7,3
16,3
17,3
7,4
16,4
17,4
7,5
16,5
17,5
1,6
7,6
8,6
10,6
16,6
17,6
18,6
19,6
20,6
7,7
16,7
17,7
7,8
16,8
17,8
1,9
6,9
8,9
9,9
10,9
12,9
14,9
18,9
19,9
20,9
21,9
23,9
7,10
16,10
17,10
1,11
6,11
8,11
9,11
10,11
12,11
14,11
18,11
19,11
20,11
21,11
22,11
23,11
1,12
6,12
8,12
9,12
10,12
12,12
14,12
18,12
19,12
20,12
21,12
23,12
1,13
6,13
8,13
9,13
10,13
12,13
14,13
18,13
19,13
20,13
21,13
1,14
6,14
8,14
9,14
10,14
12,14
14,14
18,14
19,14
20,14
21,14
23,14
6,15
9,15
12,15
14,15
22,15
23,15
24,15
7,16
16,16
17,16
7,17
16,17
17,17
7,18
16,18
17,18
7,19
16,19
17,19
7,20
16,20
17,20
7,21
16,21
17,21
1,22
6,22
8,22
10,22
18,22
19,22
20,22
21,22
1,23
6,23
8,23
9,23
10,23
12,23
14,23
18,23
19,23
20,23
21,23
23,23
1,24
6,24
8,24
10,24
18,24
19,24
20,24
21,24
1,25
6,25
8,25
9,25
10,25
12,25
14,25
18,25
19,25
20,25
21,25
22,25
23,25
1,26
6,26
8,26
10,26
18,26
19,26
20,26
21,26
23,26
1,27
6,27
8,27
10,27
18,27
19,27
20,27
21,27
23,27
1,28
6,28
8,28
10,28
18,28
19,28
20,28
21,28
23,28
1,29
6,29
8,29
10,29
18,29
19,29
20,29
21,29
23,29
1,30
6,30
8,30
10,30
18,30
19,30
20,30
21,30
23,30
1,31
6,31
8,31
9,31
10,31
12,31
14,31
18,31
19,31
20,31
21,31
22,31
23,31
24,31
1,32
6,32
8,32
9,32
10,32
12,32
14,32
18,32
19,32
20,32
21,32
22,32
23,32
24,32
1,33
6,33
8,33
9,33
10,33
12,33
14,33
18,33
19,33
20,33
21,33
22,33
23,33
24,33
1,34
6,34
8,34
9,34
10,34
12,34
14,34
18,34
19,34
20,34
21,34
22,34
23,34
24,34
1,35
6,35
8,35
9,35
10,35
12,35
14,35
18,35
19,35
20,35
21,35
22,35
23,35
24,35
1,36
6,36
8,36
9,36
10,36
12,36
14,36
18,36
19,36
20,36
21,36
22,36
23,36
24,36
1,37
6,37
8,37
9,37
10,37
12,37
14,37
18,37
19,37
20,37
21,37
22,37
23,37
24,37
1,38
6,38
8,38
9,38
10,38
12,38
14,38
18,38
19,38
20,38
21,38
22,38
23,38
24,38
1,39
6,39
8,39
9,39
10,39
12,39
14,39
18,39
19,39
20,39
21,39
22,39
23,39
24,39
1,40
6,40
8,40
9,40
10,40
12,40
14,40
18,40
19,40
20,40
21,40
22,40
23,40
24,40
1,41
6,41
8,41
9,41
10,41
12,41
14,41
18,41
19,41
20,41
21,41
22,41
23,41
24,41
1,42
6,42
8,42
9,42
10,42
12,42
14,42
18,42
19,42
20,42
21,42
22,42
23,42
24,42
1,43
6,43
8,43
9,43
10,43
12,43
14,43
18,43
19,43
20,43
21,43
22,43
23,43
24,43
1,44
6,44
8,44
19,44
6,45
9,45
12,45
14,45
22,45
23,45
24,45
6,46
9,46
12,46
14,46
22,46
23,46
24,46
6,47
9,47
12,47
14,47
22,47
23,47
24,47
6,48
13,48
26,48
27,48
28,48
6,49
13,49
26,49
27,49
28,49
6,50
13,50
26,50
27,50
28,50
13,51
25,51
26,51
27,51
28,51
25,52
26,52
27,52
28,52
13,53
26,53
27,53
28,53
13,54
26,54
27,54
28,54
13,55
26,55
27,55
28,55
13,56
26,56
27,56
28,56
13,57
26,57
27,57
28,57
13,58
26,58
27,58
28,58
13,59
26,59
27,59
28,59
13,60
26,60
27,60
28,60
13,61
26,61
27,61
28,61
13,62
26,62
27,62
28,62
13,63
26,63
27,63
28,63
13,64
26,64
27,64
28,64
13,65
26,65
27,65
28,65
13,66
26,66
27,66
13,67
26,67
27,67
13,68
26,68
27,68
13,69
26,69
27,69
13,70
26,70
27,70
13,71
26,71
27,71
13,72
26,72
27,72
