i,j
1,1
1,2
2,4
3,4
6,4
1,5
18,5
1,6
1,7
18,7
1,8
1,9
1,10
1,11
1,12
1,13
1,14
1,15
1,16
1,17
18,18
2,19
3,19
5,19
6,19
7,19
8,19
9,19
10,19
11,19
12,19
13,19
14,19
15,19
2,20
3,20
5,20
6,20
7,20
8,20
9,20
10,20
11,20
12,20
13,20
14,20
15,20
2,21
3,21
5,21
6,21
7,21
8,21
9,21
10,21
11,21
12,21
13,21
14,21
15,21
2,22
3,22
6,22
2,23
3,23
6,23
2,24
3,24
6,24
2,25
3,25
6,25
2,26
3,26
6,26
2,27
3,27
6,27
2,28
3,28
6,28
2,29
3,29
6,29
2,30
3,30
6,30
2,31
3,31
6,31
2,32
3,32
6,32
2,33
3,33
6,33
2,34
3,34
6,34
2,35
3,35
6,35
