i,j
1,2
10,2
17,2
3,4
5,4
11,4
13,4
3,6
4,6
5,6
13,6
15,6
20,6
11,7
13,7
7,8
9,8
16,8
11,9
13,9
7,10
8,10
9,10
12,10
16,10
18,10
19,10
11,12
13,12
2,14
10,14
11,16
13,16
6,22
21,22
