i,j
1,2
17,2
19,3
3,4
5,4
6,4
7,4
8,4
9,4
10,4
11,4
12,4
20,5
21,5
20,6
21,6
20,7
21,7
22,7
22,8
13,14
15,14
23,16
24,16
25,16
16,17
18,17
25,18
1,26
17,26
