i,j
1,2
6,2
1,3
6,3
1,4
6,4
1,5
6,5
2,7
3,7
4,7
5,7
6,7
2,8
3,8
6,8
3,9
4,9
5,9
6,9
7,9
2,10
3,10
5,10
6,10
7,10
8,10
9,10
3,11
6,11
