i,j
4,1
5,1
12,1
13,1
1,2
3,2
4,2
5,2
4,3
5,3
12,3
13,3
14,4
14,5
4,6
5,6
10,6
14,6
15,6
6,7
8,7
9,7
10,7
12,8
13,8
15,8
16,8
17,8
18,8
19,8
26,8
28,8
12,9
13,9
15,9
16,9
17,9
18,9
19,9
26,9
28,9
20,10
21,10
22,10
23,10
24,10
29,10
10,11
25,12
26,12
25,13
26,13
15,14
27,15
27,18
28,18
27,19
28,19
29,20
29,21
29,22
29,23
29,24
26,25
28,25
