i,j
1,2
3,2
4,2
5,2
6,2
7,2
8,2
3,5
4,5
9,5
26,5
27,5
28,5
3,6
4,6
9,6
26,6
27,6
28,6
3,7
4,7
9,7
3,8
4,8
9,8
26,8
27,8
28,8
3,10
4,10
9,10
3,11
4,11
9,11
3,12
4,12
9,12
26,12
27,12
28,12
3,13
4,13
9,13
26,13
27,13
28,13
3,14
4,14
9,14
26,14
27,14
28,14
3,15
4,15
9,15
26,15
27,15
28,15
3,16
4,16
9,16
26,16
27,16
28,16
3,17
4,17
9,17
26,17
27,17
28,17
3,18
4,18
9,18
26,18
27,18
28,18
3,19
4,19
9,19
26,19
27,19
28,19
3,20
4,20
9,20
11,20
30,20
31,20
32,20
3,21
4,21
9,21
11,21
30,21
31,21
32,21
3,22
4,22
9,22
11,22
30,22
31,22
32,22
3,23
4,23
6,23
7,23
8,23
9,23
11,23
30,23
31,23
32,23
3,24
4,24
6,24
7,24
8,24
9,24
11,24
30,24
31,24
32,24
3,25
4,25
6,25
7,25
8,25
9,25
11,25
30,25
31,25
32,25
3,26
4,26
9,26
26,26
27,26
28,26
3,27
4,27
9,27
26,27
27,27
28,27
3,28
4,28
9,28
26,28
27,28
28,28
3,29
4,29
9,29
26,29
27,29
28,29
3,30
4,30
9,30
26,30
27,30
28,30
3,31
4,31
9,31
3,32
4,32
9,32
3,33
4,33
9,33
26,33
27,33
28,33
11,34
30,34
31,34
32,34
4,35
9,35
5,36
10,36
11,36
12,36
29,36
30,36
31,36
32,36
33,36
5,37
10,37
11,37
29,37
30,37
31,37
32,37
33,37
11,38
30,38
31,38
32,38
11,39
30,39
31,39
32,39
11,40
30,40
31,40
32,40
11,41
30,41
31,41
32,41
11,42
30,42
31,42
32,42
11,43
30,43
31,43
32,43
11,44
30,44
31,44
32,44
11,45
30,45
31,45
32,45
11,46
30,46
31,46
32,46
11,47
30,47
31,47
32,47
11,48
30,48
31,48
32,48
11,49
30,49
31,49
32,49
11,50
30,50
31,50
32,50
