i,j
1,2
15,3
16,3
28,3
3,4
16,4
26,4
3,5
10,5
15,5
16,5
26,5
28,5
1,6
3,6
10,6
11,6
15,6
16,6
24,6
25,6
27,6
3,7
10,7
15,7
16,7
24,7
26,7
27,7
3,8
3,9
16,9
27,9
3,10
16,10
3,11
16,12
2,13
6,13
7,13
8,13
9,13
12,13
14,13
22,14
23,14
4,17
5,17
16,17
18,17
19,17
20,17
22,17
23,17
15,18
26,18
26,19
16,20
2,21
6,21
7,21
8,21
9,21
12,21
14,21
16,22
28,24
3,27
16,28
