i,j
1,2
10,2
14,2
15,2
16,2
17,2
8,3
17,3
21,3
3,4
5,4
6,4
7,4
8,5
20,6
8,7
21,8
8,9
16,9
1,11
10,11
14,11
15,11
16,11
17,11
1,12
10,12
14,12
15,12
16,12
17,12
1,13
10,13
14,13
15,13
16,13
17,13
20,14
20,15
21,16
20,17
17,18
17,19
21,20
3,22
5,22
6,22
7,22
