i,j
13,1
1,2
3,2
4,2
5,2
6,2
13,3
13,4
13,5
1,6
3,6
5,6
1,7
3,7
5,7
15,7
16,7
17,7
1,8
3,8
5,8
14,8
15,8
16,8
17,8
1,9
3,9
5,9
7,10
9,10
19,10
22,10
1,11
3,11
5,11
14,11
15,11
16,11
17,11
7,12
8,12
9,12
11,12
18,12
19,12
20,12
21,12
22,12
23,12
24,12
25,12
26,12
27,12
28,12
29,12
30,12
31,12
32,12
13,13
1,14
3,14
5,14
1,15
3,15
5,15
15,15
16,15
17,15
1,16
3,16
5,16
15,16
16,16
17,16
1,17
3,17
5,17
15,17
16,17
17,17
1,18
3,18
5,18
14,18
15,18
16,18
17,18
1,19
3,19
5,19
15,19
16,19
17,19
1,20
3,20
5,20
14,20
15,20
16,20
17,20
1,21
3,21
5,21
1,22
3,22
5,22
1,23
3,23
5,23
14,23
15,23
16,23
17,23
1,24
3,24
5,24
14,24
15,24
16,24
17,24
1,25
3,25
5,25
14,25
15,25
16,25
17,25
1,26
3,26
5,26
14,26
15,26
16,26
17,26
1,27
3,27
5,27
14,27
15,27
16,27
17,27
1,28
3,28
5,28
14,28
15,28
16,28
17,28
1,29
3,29
5,29
14,29
15,29
16,29
17,29
1,30
3,30
5,30
14,30
15,30
16,30
17,30
1,31
3,31
5,31
14,31
15,31
16,31
17,31
1,32
3,32
5,32
14,32
15,32
16,32
17,32
1,33
3,33
5,33
7,33
9,33
19,33
22,33
1,34
5,34
7,34
9,34
19,34
1,35
5,35
7,35
9,35
19,35
5,36
7,37
8,37
9,37
11,37
18,37
19,37
20,37
21,37
22,37
24,37
25,37
26,37
27,37
28,37
29,37
30,37
31,37
32,37
7,38
9,38
19,38
22,38
7,39
9,39
19,39
22,39
7,40
9,40
19,40
22,40
7,41
9,41
19,41
22,41
7,42
9,42
19,42
22,42
7,43
9,43
19,43
22,43
7,44
9,44
19,44
22,44
7,45
9,45
19,45
22,45
7,46
9,46
19,46
22,46
7,47
9,47
19,47
22,47
7,48
9,48
19,48
22,48
7,49
9,49
19,49
22,49
7,50
9,50
19,50
7,51
9,51
19,51
7,52
9,52
19,52
7,53
9,53
19,53
