i,j
1,2
2,2
3,2
23,2
24,2
1,3
2,3
3,3
23,3
24,3
1,4
2,4
3,4
23,4
24,4
1,5
2,5
3,5
23,5
24,5
1,6
2,6
3,6
23,6
24,6
1,7
2,7
3,7
23,7
24,7
1,8
23,8
24,8
1,9
2,9
3,9
23,9
24,9
1,10
2,10
3,10
23,10
24,10
1,11
2,11
3,11
23,11
24,11
1,12
2,12
3,12
23,12
24,12
1,13
2,13
3,13
23,13
24,13
1,14
2,14
3,14
23,14
24,14
1,15
2,15
3,15
23,15
24,15
1,16
2,16
3,16
23,16
24,16
1,17
2,17
3,17
24,17
1,18
2,18
3,18
24,18
1,19
23,19
24,19
1,20
5,20
6,20
24,20
1,21
5,21
6,21
24,21
1,22
5,22
6,22
24,22
24,25
4,26
5,26
6,26
7,26
8,26
9,26
10,26
11,26
12,26
13,26
14,26
15,26
16,26
4,27
5,27
6,27
7,27
8,27
9,27
10,27
11,27
12,27
13,27
14,27
15,27
16,27
4,28
7,28
8,28
9,28
10,28
11,28
12,28
13,28
14,28
15,28
16,28
4,29
5,29
6,29
7,29
8,29
9,29
10,29
11,29
12,29
13,29
14,29
15,29
16,29
5,30
6,30
5,31
6,31
5,32
6,32
5,33
6,33
5,34
6,34
5,35
6,35
5,36
6,36
5,37
6,37
5,38
6,38
1,39
24,39
40,39
41,39
