i,j
1,2
1,3
1,4
1,5
2,6
5,6
6,6
7,6
8,6
2,7
5,7
6,7
7,7
8,7
2,8
5,8
6,8
7,8
8,8
2,9
5,9
6,9
7,9
8,9
2,10
5,10
6,10
7,10
8,10
2,11
5,11
2,12
5,12
6,12
7,12
8,12
2,13
5,13
2,14
5,14
6,14
7,14
8,14
2,15
5,15
6,15
7,15
8,15
2,16
5,16
6,16
7,16
8,16
2,17
5,17
6,17
7,17
8,17
2,18
5,18
6,18
7,18
8,18
2,19
5,19
6,19
7,19
8,19
2,20
5,20
6,20
7,20
8,20
2,21
5,21
6,21
7,21
8,21
2,22
5,22
6,22
7,22
8,22
3,23
5,23
6,23
7,23
8,23
3,24
5,24
6,24
7,24
8,24
3,25
5,25
6,25
7,25
8,25
3,26
5,26
10,26
11,26
13,26
3,27
5,27
10,27
11,27
13,27
3,28
5,28
10,28
11,28
13,28
5,29
2,30
5,30
6,30
7,30
8,30
9,31
10,31
11,31
12,31
13,31
14,31
15,31
16,31
17,31
18,31
19,31
20,31
21,31
22,31
30,31
9,32
10,32
11,32
12,32
13,32
14,32
15,32
16,32
17,32
18,32
19,32
20,32
21,32
22,32
30,32
10,33
11,33
13,33
10,34
11,34
13,34
10,35
11,35
13,35
10,36
11,36
13,36
10,37
11,37
13,37
10,38
11,38
13,38
10,39
11,39
13,39
10,40
11,40
13,40
10,41
11,41
13,41
3,42
4,42
5,42
