i,j
7,1
1,2
3,2
4,2
5,2
6,2
8,2
1,3
21,3
22,3
23,3
24,3
1,4
21,4
23,4
24,4
1,5
21,5
23,5
24,5
1,6
21,6
23,6
24,6
7,7
7,8
1,9
21,9
22,9
23,9
24,9
25,9
3,10
9,10
11,10
12,10
13,10
14,10
15,10
16,10
17,10
18,10
19,10
20,10
26,10
27,10
28,10
29,10
30,10
31,10
32,10
33,10
34,10
1,11
21,11
22,11
23,11
24,11
25,11
1,12
21,12
22,12
23,12
24,12
25,12
1,13
21,13
22,13
23,13
24,13
25,13
1,14
21,14
22,14
23,14
24,14
25,14
1,15
21,15
22,15
23,15
24,15
25,15
1,16
21,16
22,16
23,16
24,16
25,16
1,17
21,17
22,17
23,17
24,17
25,17
1,18
21,18
22,18
23,18
24,18
25,18
1,19
21,19
22,19
23,19
24,19
25,19
1,20
21,20
22,20
23,20
24,20
25,20
7,21
1,22
21,22
1,23
21,23
23,23
24,23
1,24
21,24
23,24
24,24
1,25
21,25
1,26
21,26
22,26
23,26
24,26
1,27
21,27
23,27
24,27
1,28
21,28
22,28
23,28
24,28
1,29
21,29
1,30
21,30
1,31
21,31
22,31
23,31
24,31
1,32
21,32
22,32
23,32
24,32
25,32
1,33
21,33
22,33
23,33
24,33
25,33
1,34
21,34
22,34
23,34
24,34
25,34
1,35
1,36
22,36
23,36
24,36
25,36
1,37
22,37
23,37
24,37
25,37
1,38
22,38
23,38
24,38
25,38
1,39
27,39
30,39
27,40
30,40
27,41
30,41
27,42
30,42
27,43
30,43
27,44
30,44
27,45
30,45
27,46
30,46
27,47
30,47
27,48
30,48
27,49
30,49
27,50
30,50
27,51
30,51
27,52
30,52
27,53
30,53
27,54
30,54
27,55
30,55
27,56
30,56
