i,j
3,1
4,1
8,1
9,1
10,1
13,1
14,1
1,2
4,2
5,2
8,2
10,2
16,2
5,3
11,3
12,3
13,3
14,3
5,4
7,4
12,4
13,4
15,4
7,5
11,5
12,5
13,5
16,5
17,5
5,6
7,6
9,6
13,6
15,6
16,6
17,6
5,7
11,7
13,7
15,7
16,7
17,7
5,8
7,8
11,8
12,8
13,8
15,8
5,9
7,9
11,9
12,9
13,9
14,9
15,9
16,9
17,9
13,10
15,11
11,12
15,12
17,12
12,13
17,13
17,14
12,15
17,15
12,16
17,16
17,17
1,18
3,18
4,18
5,18
7,18
8,18
9,18
10,18
11,18
12,18
13,18
14,18
15,18
16,18
17,18
