i,j
12,1
13,1
1,2
3,2
4,2
5,2
6,2
7,2
12,3
13,3
12,4
13,4
12,5
13,5
12,6
13,6
14,6
1,7
6,7
8,7
14,7
15,7
16,7
18,7
19,7
20,7
21,7
1,8
6,8
14,8
15,8
16,8
1,9
6,9
8,9
14,9
15,9
16,9
18,9
19,9
20,9
21,9
1,10
6,10
14,10
15,10
16,10
21,10
10,11
23,11
24,11
25,11
26,11
29,11
12,12
13,12
12,13
13,13
12,14
13,14
12,15
13,15
12,16
13,16
6,17
14,17
1,18
6,18
14,18
15,18
16,18
18,18
19,18
20,18
21,18
1,19
6,19
14,19
15,19
16,19
18,19
19,19
20,19
21,19
1,20
6,20
14,20
15,20
16,20
18,20
19,20
20,20
21,20
1,21
6,21
14,21
15,21
16,21
18,21
19,21
20,21
21,21
1,22
6,22
8,22
14,22
15,22
16,22
18,22
19,22
20,22
21,22
1,23
6,23
14,23
15,23
16,23
18,23
19,23
20,23
1,24
6,24
14,24
15,24
16,24
21,24
1,25
6,25
14,25
15,25
16,25
21,25
1,26
6,26
14,26
15,26
16,26
21,26
1,27
6,27
8,27
14,27
15,27
16,27
18,27
19,27
20,27
21,27
1,28
6,28
14,28
15,28
16,28
21,28
1,29
6,29
14,29
15,29
16,29
21,29
1,30
6,30
8,30
14,30
15,30
16,30
18,30
19,30
20,30
21,30
1,31
6,31
8,31
14,31
15,31
16,31
18,31
19,31
20,31
21,31
1,32
6,32
8,32
14,32
15,32
16,32
18,32
19,32
20,32
21,32
1,33
6,33
8,33
14,33
15,33
16,33
18,33
19,33
20,33
21,33
1,34
6,34
8,34
14,34
15,34
16,34
18,34
19,34
20,34
21,34
1,35
6,35
8,35
14,35
15,35
16,35
18,35
19,35
20,35
21,35
1,36
6,36
8,36
18,36
19,36
20,36
21,36
1,37
6,37
8,37
18,37
19,37
20,37
21,37
1,38
6,38
10,38
23,38
24,38
25,38
26,38
29,38
6,39
10,39
23,39
24,39
25,39
26,39
29,39
6,40
10,40
23,40
24,40
25,40
26,40
29,40
6,41
10,41
23,41
24,41
25,41
26,41
29,41
6,42
10,42
23,42
24,42
25,42
26,42
29,42
6,43
10,43
23,43
24,43
25,43
26,43
29,43
7,44
9,44
10,44
22,44
24,44
25,44
26,44
27,44
28,44
30,44
31,44
32,44
33,44
34,44
35,44
23,45
24,45
25,45
26,45
29,45
23,46
24,46
25,46
26,46
29,46
23,47
24,47
25,47
26,47
29,47
23,48
24,48
25,48
26,48
29,48
23,49
24,49
25,49
26,49
29,49
23,50
24,50
25,50
26,50
29,50
23,51
24,51
25,51
26,51
29,51
23,52
24,52
25,52
26,52
29,52
10,53
23,53
24,53
25,53
26,53
29,53
10,54
23,54
24,54
25,54
26,54
29,54
10,55
23,55
24,55
25,55
26,55
29,55
10,56
23,56
24,56
25,56
26,56
29,56
10,57
23,57
24,57
25,57
26,57
29,57
10,58
23,58
24,58
25,58
26,58
29,58
10,59
23,59
24,59
25,59
26,59
29,59
10,60
23,60
24,60
25,60
26,60
29,60
10,61
23,61
24,61
25,61
26,61
29,61
10,62
23,62
24,62
25,62
26,62
29,62
10,63
23,63
24,63
25,63
26,63
29,63
10,64
23,64
24,64
25,64
26,64
29,64
10,65
23,65
24,65
25,65
26,65
29,65
