i,j
9,1
12,1
1,2
3,2
4,2
5,2
6,2
9,3
10,3
11,3
12,3
5,4
6,4
7,4
8,4
9,5
10,6
11,6
12,6
13,7
13,8
13,10
14,10
13,11
14,11
