i,j
7,1
8,1
9,1
10,1
15,1
1,2
3,2
4,2
5,3
9,3
10,3
15,3
5,4
8,4
10,4
15,4
5,5
9,5
15,5
5,6
7,6
8,6
9,6
8,7
9,7
11,7
13,7
10,8
15,8
10,9
15,9
10,11
12,11
14,11
10,12
15,12
10,13
12,13
10,14
11,14
12,14
15,14
