i,j
15,1
1,2
3,2
4,2
5,2
6,2
7,2
8,2
9,2
10,2
15,3
15,4
5,5
10,5
15,5
15,6
15,7
15,8
15,10
5,11
10,11
5,12
6,12
7,12
8,12
9,12
10,12
11,12
1,13
3,13
4,13
9,13
5,14
6,14
7,14
8,14
9,14
10,14
