i,j
1,2
7,2
1,3
7,3
1,4
7,4
1,5
7,5
1,6
7,6
1,8
7,8
2,9
4,9
5,9
6,9
8,9
12,9
3,10
4,10
2,11
3,11
4,11
7,11
2,12
3,12
4,12
5,12
6,12
8,12
10,12
11,12
2,13
4,13
5,13
6,13
8,13
10,13
11,13
12,13
2,14
3,14
4,14
5,14
6,14
8,14
10,14
11,14
12,14
