i,j
7,1
16,1
1,2
3,2
4,2
5,2
6,2
7,3
16,3
7,4
16,4
21,7
7,8
16,8
7,9
16,9
7,10
16,10
7,11
16,11
7,12
16,12
7,13
16,13
7,14
16,14
7,15
9,15
10,15
11,15
12,15
13,15
16,15
22,15
21,16
8,17
14,17
8,18
14,18
8,19
14,19
8,20
14,20
15,23
17,23
18,23
19,23
20,23
