i,j
1,2
3,2
4,3
12,3
4,4
12,4
4,5
12,5
4,6
12,6
3,7
6,7
8,7
9,7
11,7
13,7
14,7
15,7
16,7
17,7
18,7
19,7
20,7
21,7
39,7
40,7
41,7
4,8
12,8
4,9
12,9
8,10
9,10
11,10
39,10
40,10
4,12
12,12
4,13
12,13
4,14
12,14
4,15
12,15
4,16
12,16
4,17
12,17
4,18
12,18
4,19
12,19
4,20
12,20
4,21
12,21
3,22
6,22
8,22
9,22
11,22
13,22
14,22
15,22
16,22
17,22
18,22
19,22
20,22
21,22
39,22
40,22
41,22
8,23
9,23
11,23
39,23
40,23
8,24
9,24
11,24
39,24
40,24
8,25
9,25
11,25
39,25
40,25
8,26
9,26
11,26
39,26
40,26
8,27
9,27
11,27
39,27
40,27
8,28
9,28
11,28
39,28
40,28
8,29
9,29
11,29
39,29
40,29
8,30
9,30
11,30
39,30
40,30
8,31
9,31
11,31
39,31
40,31
8,32
9,32
11,32
39,32
40,32
8,33
9,33
11,33
39,33
40,33
8,34
9,34
11,34
39,34
40,34
8,35
9,35
11,35
39,35
40,35
8,36
9,36
11,36
39,36
40,36
8,37
9,37
11,37
39,37
40,37
8,38
9,38
11,38
39,38
40,38
