i,j
7,1
1,2
3,2
4,2
4,3
9,3
10,3
7,4
4,5
9,5
10,5
5,6
13,6
16,6
7,7
4,8
4,9
9,9
10,9
4,10
9,10
10,10
4,11
4,12
9,12
10,12
4,13
4,14
9,14
10,14
4,15
4,16
4,17
9,17
10,17
11,17
4,18
9,18
10,18
11,18
4,19
9,19
10,19
11,19
4,20
9,20
10,20
11,20
4,21
9,21
10,21
11,21
4,22
9,22
10,22
11,22
4,23
9,23
10,23
11,23
4,24
9,24
10,24
11,24
4,25
9,25
10,25
11,25
4,26
9,26
10,26
11,26
3,27
4,27
5,27
13,27
16,27
3,28
4,28
5,28
13,28
16,28
3,29
4,29
5,29
13,29
16,29
3,30
4,30
5,30
13,30
16,30
5,31
12,31
13,31
14,31
15,31
16,31
17,31
18,31
19,31
20,31
21,31
22,31
23,31
24,31
25,31
12,32
13,32
14,32
15,32
17,32
18,32
19,32
20,32
21,32
22,32
23,32
24,32
25,32
5,33
13,33
16,33
5,34
13,34
16,34
5,35
13,35
16,35
5,36
13,36
16,36
5,37
13,37
16,37
5,38
13,38
16,38
5,39
13,39
16,39
5,40
13,40
16,40
5,41
13,41
16,41
5,42
13,42
16,42
5,43
13,43
16,43
5,44
13,44
16,44
5,45
13,45
16,45
5,46
13,46
16,46
5,47
13,47
16,47
5,48
13,48
16,48
5,49
13,49
16,49
5,50
13,50
16,50
5,51
13,51
16,51
5,52
13,52
16,52
5,53
13,53
16,53
