i,j
5,1
7,1
9,1
10,1
11,1
13,1
14,1
15,1
16,1
18,1
19,1
20,1
21,1
22,1
23,1
24,1
25,1
26,1
28,1
29,1
33,1
34,1
36,1
39,1
42,1
44,1
46,1
47,1
48,1
50,1
56,1
59,1
1,2
3,2
4,2
5,2
7,2
9,2
10,2
11,2
12,2
14,2
15,2
19,2
21,2
24,2
25,2
55,2
5,3
7,3
9,3
10,3
11,3
13,3
14,3
15,3
16,3
18,3
19,3
20,3
21,3
22,3
23,3
24,3
25,3
26,3
27,3
28,3
29,3
31,3
33,3
34,3
36,3
39,3
42,3
44,3
46,3
47,3
48,3
50,3
56,3
59,3
71,3
1,4
3,4
5,4
7,4
9,4
10,4
11,4
12,4
14,4
15,4
9,5
11,5
13,5
16,5
18,5
19,5
21,5
22,5
24,5
25,5
26,5
28,5
33,5
34,5
36,5
37,5
38,5
39,5
41,5
44,5
45,5
46,5
48,5
50,5
52,5
59,5
1,6
3,6
4,6
5,6
7,6
9,6
10,6
11,6
12,6
14,6
15,6
19,6
21,6
24,6
25,6
55,6
56,6
62,6
9,7
11,7
13,7
16,7
18,7
19,7
20,7
21,7
22,7
23,7
24,7
25,7
26,7
27,7
28,7
29,7
31,7
33,7
34,7
36,7
39,7
41,7
44,7
45,7
46,7
48,7
50,7
52,7
59,7
63,7
7,8
9,8
10,8
11,8
13,8
14,8
16,8
19,8
21,8
24,8
25,8
26,8
29,8
36,8
46,8
69,8
9,9
11,9
18,9
19,9
21,9
22,9
24,9
25,9
26,9
28,9
34,9
36,9
37,9
38,9
39,9
40,9
41,9
44,9
46,9
47,9
48,9
50,9
63,9
9,10
11,10
13,10
18,10
19,10
21,10
22,10
23,10
24,10
25,10
26,10
27,10
28,10
29,10
30,10
33,10
34,10
36,10
37,10
38,10
39,10
40,10
41,10
43,10
44,10
45,10
46,10
47,10
48,10
49,10
50,10
52,10
57,10
59,10
61,10
9,11
11,11
13,11
16,11
18,11
19,11
20,11
21,11
22,11
23,11
24,11
25,11
26,11
27,11
28,11
29,11
31,11
33,11
34,11
36,11
37,11
38,11
39,11
40,11
41,11
44,11
45,11
46,11
47,11
48,11
49,11
50,11
52,11
59,11
65,11
5,12
7,12
9,12
10,12
11,12
13,12
14,12
15,12
16,12
18,12
19,12
20,12
21,12
22,12
23,12
24,12
25,12
26,12
28,12
29,12
31,12
33,12
34,12
36,12
39,12
42,12
44,12
46,12
47,12
48,12
50,12
59,12
9,13
11,13
13,13
20,13
21,13
29,13
30,13
31,13
34,13
36,13
41,13
42,13
43,13
45,13
50,13
53,13
57,13
59,13
60,13
61,13
9,14
