i,j
10,1
1,2
3,2
4,2
10,3
10,4
11,4
4,5
11,5
14,5
15,5
5,6
8,6
19,6
4,7
11,7
13,7
14,7
15,7
4,8
11,8
5,9
8,9
19,9
10,10
10,11
4,12
11,12
4,13
11,13
4,14
11,14
14,14
15,14
4,15
11,15
14,15
15,15
4,16
11,16
13,16
14,16
15,16
4,17
11,17
13,17
14,17
15,17
4,18
11,18
4,19
11,19
4,20
11,20
13,20
14,20
15,20
4,21
11,21
13,21
14,21
15,21
4,22
13,22
14,22
15,22
4,23
5,23
8,23
19,23
5,24
7,24
8,24
16,24
17,24
18,24
19,24
20,24
21,24
5,25
7,25
8,25
16,25
17,25
18,25
19,25
20,25
21,25
5,26
8,26
19,26
5,27
8,27
19,27
5,28
8,28
19,28
5,29
8,29
19,29
5,30
8,30
19,30
5,31
8,31
19,31
5,32
8,32
19,32
5,33
8,33
19,33
5,34
8,34
19,34
5,35
8,35
19,35
