i,j
1,2
3,2
5,2
6,2
7,2
8,2
9,2
10,2
12,2
13,2
14,2
15,2
17,2
19,2
20,2
21,2
23,2
24,2
25,2
26,2
33,2
55,2
1,4
3,4
5,4
6,4
7,4
8,4
9,4
10,4
11,4
12,4
13,4
14,4
15,4
16,4
17,4
18,4
19,4
20,4
21,4
22,4
23,4
24,4
25,4
26,4
1,5
41,5
54,6
1,7
54,7
1,9
6,9
59,9
54,12
28,23
1,27
3,27
5,27
7,27
10,27
12,27
14,27
15,27
17,27
23,27
26,27
7,29
9,29
10,29
12,29
15,29
18,29
23,29
26,29
7,30
10,30
14,30
15,30
10,31
5,32
6,32
7,32
8,32
10,32
12,32
14,32
17,32
23,32
26,32
33,32
5,34
7,34
10,34
13,34
23,34
25,34
26,34
7,35
10,35
12,35
13,35
23,35
26,35
7,36
23,36
26,36
7,37
7,38
13,38
1,39
13,39
15,39
20,39
26,39
8,40
15,40
1,41
15,42
3,43
7,44
10,44
13,44
15,44
26,44
10,45
55,45
7,46
10,46
26,46
5,47
17,47
7,48
15,48
17,48
23,48
26,48
7,49
26,49
15,50
17,50
54,50
55,50
15,51
23,52
18,53
1,54
26,56
23,57
16,58
1,59
