i,j
1,2
3,2
4,2
25,2
1,3
14,3
15,3
16,3
6,4
19,4
5,6
8,6
5,7
9,10
11,10
12,10
9,13
11,13
12,13
23,14
6,17
7,17
6,18
7,18
17,18
6,20
7,20
19,20
22,20
6,21
7,21
19,21
22,21
18,24
21,24
23,24
27,24
6,25
7,25
4,26
21,26
25,26
