i,j
1,2
3,2
1,4
3,4
1,5
3,5
1,6
3,6
1,7
3,7
7,8
9,10
9,11
10,11
12,11
2,13
4,13
5,13
6,13
11,13
13,14
1,15
3,15
1,16
3,16
2,17
4,17
5,17
6,17
11,17
15,17
16,17
