i,j
7,1
8,1
10,1
11,1
12,1
13,1
1,2
7,2
8,2
2,3
6,3
7,3
8,3
9,3
3,4
5,4
1,5
2,5
7,5
8,5
14,6
10,7
12,7
1,8
7,8
10,8
11,8
12,9
12,10
12,11
14,11
14,13
