i,j
19,1
1,2
8,2
11,2
12,2
13,2
16,2
1,3
8,3
11,3
12,3
13,3
16,3
2,4
3,4
5,4
6,4
7,5
8,5
9,5
10,5
14,5
7,6
8,6
9,6
10,6
8,7
1,8
11,8
12,8
13,8
14,8
16,8
17,8
19,8
17,9
1,10
14,10
15,10
16,10
17,10
19,10
1,11
16,11
18,11
1,12
16,12
18,12
1,13
16,13
18,13
19,14
17,15
19,15
19,16
19,17
19,18
2,20
3,20
5,20
