i,j
7,1
8,1
9,1
10,1
12,1
13,1
14,1
16,1
17,1
18,1
20,1
22,1
23,1
24,1
27,1
28,1
29,1
31,1
32,1
35,1
36,1
38,1
41,1
43,1
44,1
46,1
56,1
66,1
68,1
70,1
72,1
1,2
4,2
5,2
6,2
7,2
8,2
9,2
12,2
14,2
16,2
18,2
23,2
24,2
27,2
29,2
52,2
56,2
1,3
4,3
5,3
6,3
7,3
8,3
9,3
12,3
14,3
16,3
18,3
23,3
24,3
27,3
29,3
51,3
52,3
56,3
1,4
5,4
6,4
7,4
8,4
9,4
12,4
14,4
16,4
27,4
52,4
56,4
7,5
8,5
9,5
12,5
13,5
14,5
16,5
17,5
18,5
19,5
20,5
22,5
23,5
24,5
27,5
28,5
30,5
31,5
32,5
33,5
35,5
36,5
38,5
41,5
43,5
45,5
47,5
56,5
72,5
7,6
8,6
9,6
12,6
13,6
14,6
16,6
17,6
18,6
19,6
20,6
22,6
23,6
24,6
27,6
28,6
29,6
32,6
33,6
35,6
36,6
38,6
44,6
46,6
47,6
56,6
59,6
62,6
68,6
70,6
72,6
8,7
13,7
17,7
18,7
20,7
22,7
23,7
24,7
25,7
27,7
29,7
33,7
35,7
36,7
39,7
40,7
41,7
48,7
49,7
8,8
10,8
13,8
17,8
18,8
19,8
20,8
22,8
23,8
24,8
25,8
27,8
28,8
30,8
31,8
32,8
33,8
35,8
36,8
38,8
39,8
40,8
41,8
43,8
46,8
47,8
48,8
62,8
64,8
65,8
66,8
67,8
68,8
69,8
70,8
71,8
72,8
8,9
10,9
17,9
18,9
20,9
22,9
23,9
24,9
25,9
26,9
27,9
28,9
29,9
30,9
33,9
34,9
35,9
36,9
38,9
39,9
40,9
41,9
43,9
45,9
46,9
49,9
56,9
59,9
63,9
64,9
65,9
66,9
67,9
68,9
69,9
70,9
71,9
72,9
8,10
19,10
21,10
26,10
27,10
28,10
29,10
32,10
34,10
38,10
44,10
46,10
48,10
55,10
56,10
57,10
62,10
63,10
66,10
69,10
71,10
72,10
8,11
9,11
10,11
12,11
13,11
14,11
16,11
18,11
20,11
23,11
24,11
27,11
28,11
33,11
36,11
43,11
56,11
8,12
13,12
14,12
18,12
19,12
20,12
24,12
27,12
28,12
35,12
36,12
38,12
39,12
41,12
43,12
44,12
49,12
62,12
70,12
8,13
14,13
26,13
27,13
40,13
41,13
47,13
48,13
49,13
66,13
67,13
8,14
10,14
13,14
17,14
18,14
19,14
20,14
22,14
23,14
24,14
25,14
27,14
28,14
29,14
30,14
31,14
32,14
35,14
36,14
38,14
41,14
43,14
45,14
49,14
54,14
64,14
65,14
66,14
67,14
68,14
70,14
72,14
8,15
9,15
10,15
13,15
14,15
16,15
18,15
23,15
24,15
27,15
28,15
29,15
33,15
36,15
67,15
70,15
71,15
8,16
17,16
18,16
19,16
20,16
22,16
23,16
24,16
25,16
27,16
28,16
29,16
30,16
32,16
34,16
35,16
36,16
38,16
39,16
40,16
41,16
42,16
45,16
46,16
48,16
49,16
56,16
59,16
63,16
64,16
65,16
66,16
67,16
68,16
69,16
70,16
71,16
72,16
17,17
19,17
22,17
24,17
25,17
30,17
32,17
38,17
39,17
40,17
41,17
42,17
46,17
59,17
63,17
64,17
65,17
66,17
67,17
68,17
69,17
70,17
72,17
73,17
75,17
76,17
17,18
25,18
26,18
39,18
40,18
41,18
42,18
43,18
46,18
48,18
49,18
53,18
62,18
64,18
65,18
67,18
68,18
69,18
72,18
73,18
75,18
76,18
17,19
25,19
26,19
39,19
40,19
41,19
47,19
49,19
55,19
64,19
65,19
67,19
68,19
69,19
72,19
73,19
75,19
76,19
17,20
19,20
25,20
28,20
30,20
32,20
39,20
40,20
43,20
45,20
47,20
49,20
54,20
63,20
64,20
65,20
66,20
67,20
68,20
69,20
70,20
72,20
73,20
75,20
76,20
10,21
19,21
20,21
21,21
28,21
30,21
32,21
34,21
38,21
46,21
47,21
53,21
55,21
56,21
57,21
63,21
65,21
71,21
73,21
75,21
17,22
25,22
26,22
39,22
40,22
41,22
42,22
45,22
46,22
47,22
64,22
65,22
67,22
68,22
69,22
72,22
73,22
75,22
76,22
17,23
19,23
25,23
28,23
30,23
32,23
39,23
40,23
41,23
42,23
45,23
48,23
49,23
53,23
59,23
63,23
64,23
65,23
66,23
67,23
68,23
69,23
70,23
72,23
73,23
75,23
76,23
17,24
19,24
25,24
26,24
28,24
30,24
32,24
39,24
40,24
41,24
42,24
43,24
45,24
46,24
49,24
53,24
59,24
63,24
64,24
65,24
66,24
67,24
68,24
69,24
70,24
72,24
73,24
75,24
76,24
65,25
25,26
40,26
42,26
48,26
49,26
58,26
66,26
69,26
73,26
75,26
76,26
8,27
17,27
18,27
20,27
23,27
24,27
25,27
26,27
27,27
29,27
31,27
33,27
36,27
38,27
39,27
40,27
41,27
43,27
45,27
46,27
54,27
59,27
64,27
65,27
66,27
67,27
68,27
69,27
70,27
72,27
17,28
19,28
25,28
28,28
30,28
32,28
39,28
40,28
42,28
46,28
47,28
48,28
63,28
64,28
65,28
66,28
67,28
68,28
69,28
70,28
72,28
73,28
75,28
76,28
17,29
18,29
19,29
20,29
23,29
24,29
28,29
29,29
30,29
32,29
35,29
36,29
38,29
39,29
40,29
41,29
46,29
53,29
59,29
63,29
72,29
76,29
17,30
19,30
25,30
28,30
30,30
32,30
39,30
40,30
41,30
42,30
43,30
45,30
46,30
48,30
62,30
63,30
64,30
65,30
66,30
67,30
68,30
69,30
70,30
72,30
73,30
75,30
76,30
17,31
19,31
26,31
28,31
30,31
31,31
32,31
35,31
36,31
38,31
39,31
40,31
42,31
43,31
45,31
48,31
55,31
63,31
72,31
76,31
17,32
19,32
25,32
26,32
28,32
30,32
32,32
39,32
40,32
41,32
42,32
45,32
46,32
47,32
49,32
53,32
63,32
64,32
65,32
66,32
67,32
68,32
69,32
70,32
72,32
73,32
75,32
76,32
17,33
19,33
21,33
32,33
38,33
42,33
46,33
47,33
48,33
56,33
57,33
58,33
59,33
62,33
63,33
71,33
72,33
10,34
17,34
21,34
26,34
28,34
32,34
33,34
34,34
38,34
43,34
44,34
47,34
53,34
56,34
57,34
63,34
66,34
71,34
72,34
17,35
19,35
26,35
32,35
38,35
41,35
42,35
49,35
76,35
25,36
26,36
39,36
40,36
41,36
43,36
46,36
48,36
49,36
64,36
65,36
67,36
68,36
69,36
72,36
73,36
75,36
76,36
10,37
21,37
26,37
28,37
33,37
46,37
47,37
48,37
51,37
56,37
57,37
63,37
71,37
46,38
49,38
73,38
75,38
76,38
42,39
73,39
75,39
76,39
42,40
73,40
75,40
76,40
49,41
73,41
75,41
76,41
76,42
42,43
69,43
72,43
75,43
76,43
42,44
46,44
49,44
59,44
69,44
73,44
75,44
76,44
42,45
72,45
75,45
76,45
49,46
59,46
73,46
75,46
76,46
25,47
26,47
46,47
59,47
63,47
65,47
66,47
69,47
73,47
75,47
76,47
42,48
73,48
75,48
76,48
48,49
66,49
76,49
10,50
21,50
29,50
33,50
34,50
47,50
48,50
57,50
58,50
63,50
71,50
10,51
21,51
33,51
48,51
49,51
57,51
63,51
71,51
73,51
75,51
10,52
21,52
34,52
47,52
48,52
53,52
55,52
57,52
62,52
63,52
65,52
71,52
25,53
38,53
40,53
46,53
47,53
48,53
55,53
58,53
63,53
65,53
66,53
69,53
73,53
75,53
76,53
25,54
42,54
48,54
49,54
63,54
66,54
73,54
75,54
48,55
73,55
75,55
76,55
10,56
21,56
33,56
47,56
48,56
57,56
62,56
63,56
71,56
48,57
49,57
62,57
63,57
73,57
75,57
49,58
42,59
73,59
75,59
76,59
10,60
21,60
34,60
44,60
47,60
51,60
55,60
57,60
63,60
64,60
65,60
67,60
68,60
69,60
59,61
73,61
75,61
76,61
25,62
62,62
69,62
73,62
75,62
76,62
63,63
73,63
75,63
65,65
65,66
65,69
65,74
69,74
9,77
33,77
34,77
44,77
47,77
48,77
49,77
53,77
55,77
61,77
65,77
4,78
7,78
8,78
12,78
14,78
52,78
