i,j
1,1
1,2
1,3
1,4
1,5
1,6
1,7
2,7
4,7
2,8
4,8
7,8
2,9
3,9
4,9
7,9
9,9
10,9
11,9
2,10
3,10
4,10
7,10
9,10
10,10
11,10
2,11
3,11
4,11
7,11
9,11
10,11
11,11
2,12
3,12
4,12
7,12
9,12
10,12
11,12
2,13
3,13
4,13
7,13
9,13
10,13
11,13
2,14
3,14
4,14
7,14
2,15
3,15
4,15
7,15
9,15
10,15
11,15
2,16
3,16
4,16
7,16
2,17
3,17
4,17
7,17
2,18
3,18
4,18
7,18
9,18
10,18
11,18
2,19
3,19
4,19
7,19
9,19
10,19
11,19
2,20
3,20
4,20
7,20
9,20
10,20
11,20
2,21
3,21
4,21
7,21
9,21
10,21
11,21
2,22
3,22
4,22
7,22
9,22
10,22
11,22
2,23
3,23
4,23
7,23
9,23
10,23
11,23
2,24
3,24
4,24
7,24
9,24
10,24
11,24
2,25
3,25
4,25
7,25
9,25
10,25
11,25
2,26
3,26
4,26
7,26
9,26
10,26
11,26
7,27
9,27
10,27
11,27
7,28
13,28
14,28
17,28
7,29
13,29
14,29
17,29
7,30
13,30
14,30
17,30
7,31
13,31
14,31
17,31
7,32
13,32
14,32
17,32
7,33
13,33
14,33
17,33
12,34
13,34
14,34
15,34
16,34
17,34
18,34
19,34
20,34
21,34
22,34
23,34
24,34
25,34
26,34
12,35
13,35
14,35
15,35
16,35
17,35
18,35
19,35
20,35
21,35
22,35
23,35
24,35
25,35
26,35
12,36
14,36
15,36
16,36
18,36
19,36
20,36
21,36
22,36
23,36
24,36
25,36
26,36
13,37
14,37
17,37
13,38
14,38
17,38
13,39
14,39
17,39
13,40
14,40
17,40
13,41
14,41
17,41
13,42
14,42
17,42
13,43
14,43
17,43
4,44
5,44
6,44
7,44
