i,j
59,1
1,2
3,2
59,3
59,4
4,5
6,5
7,5
54,5
55,5
57,5
60,5
62,5
57,6
59,6
4,7
6,7
55,7
57,7
60,7
4,8
6,8
54,8
55,8
57,8
60,8
4,9
6,9
7,9
8,9
54,9
55,9
57,9
60,9
62,9
4,10
6,10
55,10
57,10
60,10
10,11
12,11
15,11
27,11
64,11
65,11
4,12
6,12
54,12
55,12
57,12
60,12
10,13
12,13
15,13
27,13
64,13
65,13
10,14
12,14
15,14
27,14
64,14
65,14
4,15
6,15
54,15
55,15
57,15
60,15
10,16
12,16
15,16
27,16
64,16
65,16
10,17
12,17
15,17
27,17
64,17
65,17
10,18
12,18
15,18
27,18
64,18
65,18
10,19
12,19
15,19
27,19
64,19
65,19
10,20
12,20
15,20
27,20
64,20
65,20
10,21
12,21
15,21
27,21
64,21
65,21
4,22
6,22
7,22
54,22
55,22
57,22
60,22
5,23
9,23
10,23
12,23
15,23
22,23
26,23
27,23
50,23
51,23
52,23
58,23
63,23
64,23
65,23
66,23
67,23
68,23
69,23
70,23
71,23
72,23
5,24
9,24
10,24
12,24
15,24
22,24
26,24
27,24
50,24
51,24
52,24
58,24
63,24
64,24
65,24
66,24
67,24
68,24
69,24
70,24
71,24
72,24
5,25
9,25
12,25
15,25
22,25
26,25
50,25
51,25
52,25
58,25
63,25
64,25
65,25
66,25
67,25
68,25
69,25
70,25
71,25
72,25
4,26
6,26
54,26
55,26
57,26
60,26
4,27
6,27
54,27
55,27
57,27
60,27
6,28
10,28
12,28
15,28
27,28
55,28
60,28
64,28
65,28
10,29
12,29
15,29
27,29
64,29
65,29
10,30
12,30
15,30
27,30
64,30
65,30
10,31
12,31
15,31
27,31
64,31
65,31
10,32
12,32
15,32
27,32
64,32
65,32
10,33
12,33
15,33
27,33
64,33
65,33
10,34
12,34
15,34
27,34
64,34
65,34
10,35
12,35
15,35
27,35
64,35
65,35
10,36
12,36
15,36
27,36
64,36
65,36
10,37
12,37
15,37
27,37
64,37
65,37
10,38
12,38
15,38
27,38
64,38
65,38
10,39
12,39
15,39
27,39
64,39
65,39
10,40
12,40
15,40
27,40
64,40
65,40
10,41
12,41
15,41
27,41
64,41
65,41
10,42
12,42
15,42
27,42
64,42
65,42
6,43
10,43
12,43
15,43
27,43
55,43
60,43
64,43
65,43
10,44
12,44
15,44
27,44
64,44
65,44
10,45
12,45
15,45
27,45
64,45
65,45
6,46
10,46
12,46
15,46
27,46
55,46
64,46
65,46
6,47
10,47
12,47
15,47
27,47
55,47
64,47
65,47
10,48
12,48
15,48
27,48
64,48
65,48
10,49
12,49
15,49
27,49
64,49
65,49
4,50
6,50
7,50
54,50
55,50
57,50
60,50
62,50
4,51
6,51
7,51
54,51
55,51
57,51
60,51
62,51
4,52
6,52
7,52
54,52
55,52
57,52
60,52
62,52
4,53
6,53
54,53
55,53
57,53
60,53
4,54
6,54
53,54
54,54
55,54
57,54
60,54
59,55
6,56
54,56
55,56
60,56
62,56
59,57
4,58
6,58
7,58
54,58
55,58
57,58
60,58
62,58
59,59
59,60
4,61
6,61
54,61
55,61
57,61
60,61
4,62
6,62
55,62
57,62
60,62
4,63
6,63
7,63
54,63
55,63
57,63
60,63
4,64
6,64
54,64
55,64
57,64
60,64
4,65
6,65
54,65
55,65
57,65
60,65
4,66
6,66
7,66
54,66
55,66
57,66
60,66
62,66
4,67
6,67
7,67
54,67
55,67
57,67
60,67
62,67
4,68
6,68
7,68
54,68
55,68
57,68
60,68
62,68
4,69
6,69
7,69
54,69
55,69
57,69
60,69
62,69
4,70
6,70
7,70
54,70
55,70
57,70
60,70
62,70
4,71
6,71
54,71
55,71
57,71
60,71
62,71
4,72
6,72
54,72
55,72
57,72
60,72
62,72
6,73
54,73
55,73
60,73
62,73
6,74
54,74
55,74
60,74
62,74
6,75
57,75
