i,j
8,1
9,1
12,1
13,1
14,1
15,1
16,1
18,1
1,2
8,2
9,2
12,2
13,2
14,2
15,2
16,2
5,3
7,3
8,3
9,3
10,3
11,3
12,3
3,4
5,4
6,4
10,4
11,4
7,5
5,6
7,6
8,6
9,6
10,6
11,6
12,6
16,8
17,8
19,8
16,9
17,9
19,9
17,10
19,10
17,11
19,11
17,12
19,12
17,13
19,13
17,14
19,14
17,15
19,15
17,16
19,16
17,18
19,18
