i,j
1,2
12,2
1,3
12,3
1,4
12,4
1,5
12,5
1,6
12,6
1,7
12,7
1,8
12,8
1,9
12,9
1,10
12,10
1,11
4,11
12,11
2,13
3,13
4,13
5,13
6,13
9,13
11,13
2,14
3,14
4,14
5,14
6,14
9,14
11,14
14,14
15,14
16,14
17,14
2,15
3,15
4,15
5,15
6,15
9,15
11,15
14,15
15,15
16,15
17,15
2,16
3,16
4,16
5,16
6,16
9,16
11,16
14,16
15,16
16,16
17,16
2,17
3,17
4,17
5,17
6,17
9,17
11,17
14,17
15,17
16,17
17,17
2,18
3,18
4,18
5,18
6,18
9,18
11,18
13,18
14,18
15,18
16,18
17,18
2,19
3,19
4,19
5,19
6,19
9,19
11,19
14,19
15,19
16,19
17,19
2,20
3,20
4,20
5,20
6,20
9,20
11,20
2,21
3,21
4,21
5,21
6,21
9,21
11,21
2,22
3,22
4,22
5,22
6,22
9,22
11,22
2,23
3,23
4,23
5,23
6,23
9,23
11,23
14,23
15,23
16,23
17,23
2,24
3,24
4,24
5,24
6,24
9,24
11,24
13,24
14,24
15,24
16,24
17,24
2,25
3,25
4,25
5,25
6,25
9,25
11,25
13,25
14,25
15,25
16,25
17,25
2,26
3,26
4,26
5,26
6,26
9,26
11,26
13,26
14,26
15,26
16,26
17,26
2,27
3,27
4,27
5,27
6,27
9,27
11,27
13,27
14,27
15,27
16,27
17,27
2,28
3,28
4,28
5,28
6,28
9,28
11,28
13,28
14,28
15,28
16,28
17,28
2,29
3,29
4,29
5,29
6,29
9,29
11,29
13,29
14,29
15,29
16,29
17,29
2,30
3,30
4,30
5,30
6,30
9,30
11,30
13,30
14,30
15,30
16,30
17,30
2,31
3,31
4,31
5,31
6,31
9,31
11,31
13,31
14,31
15,31
16,31
17,31
2,32
3,32
4,32
5,32
6,32
9,32
11,32
13,32
14,32
15,32
16,32
17,32
2,33
3,33
4,33
5,33
6,33
9,33
11,33
13,33
14,33
15,33
16,33
17,33
2,34
3,34
4,34
5,34
6,34
9,34
11,34
13,34
14,34
15,34
16,34
17,34
2,35
6,35
9,35
11,35
13,35
14,35
15,35
16,35
17,35
2,36
6,36
9,36
11,36
13,36
14,36
15,36
16,36
17,36
2,37
6,37
9,37
11,37
19,37
20,37
22,37
2,38
9,38
11,38
19,38
20,38
22,38
23,38
2,39
9,39
11,39
19,39
20,39
22,39
23,39
2,40
9,40
11,40
19,40
20,40
22,40
23,40
2,41
9,41
11,41
19,41
20,41
22,41
23,41
2,42
9,42
11,42
19,42
20,42
22,42
23,42
2,43
3,43
4,43
5,43
6,43
9,43
11,43
13,43
14,43
15,43
16,43
17,43
4,44
11,44
18,45
19,45
20,45
21,45
22,45
24,45
25,45
26,45
27,45
28,45
29,45
30,45
31,45
32,45
33,45
34,45
43,45
19,46
20,46
22,46
19,47
20,47
22,47
19,48
20,48
22,48
19,49
20,49
22,49
19,50
20,50
22,50
19,51
20,51
22,51
19,52
20,52
22,52
19,53
20,53
22,53
19,54
20,54
22,54
19,55
20,55
22,55
19,56
20,56
22,56
19,57
20,57
22,57
19,58
20,58
22,58
19,59
20,59
22,59
19,60
20,60
22,60
19,61
20,61
22,61
19,62
20,62
22,62
19,63
20,63
22,63
19,64
20,64
22,64
2,65
4,65
5,65
6,65
7,65
8,65
9,65
10,65
11,65
23,65
