i,j
8,1
9,1
10,1
11,1
1,2
3,2
4,2
6,2
7,2
8,2
12,2
9,3
10,3
11,3
8,4
10,4
1,5
4,5
6,5
7,5
8,5
8,6
9,6
10,6
10,7
11,7
9,8
10,8
11,8
10,9
11,9
11,10
8,12
9,12
10,12
1,13
4,13
6,13
7,13
8,13
12,13
1,14
3,14
4,14
5,14
6,14
7,14
8,14
9,14
12,14
13,14
